Filter,Channel,SNR (dB),RMSE (μV),NRMSE (%),Correlation,PRD (%)
BIOR3.5 LVL:3 THR:1.0 soft,F7-T7,4.485322038419476,2.568148926550367e-05,2.0111408174631853,0.8763081254068118,48.56857581182753
BIOR3.5 LVL:3 THR:1.0 soft,T7-P7,3.6810350719098817,3.0713034160696253e-05,2.401825493610092,0.8593858769236261,51.615341602155205
BIOR3.5 LVL:3 THR:1.0 soft,P7-O1,4.666265651195679,2.606560025654398e-05,2.0212220038094557,0.8849975855212503,47.18989341168837
BIOR3.5 LVL:3 THR:1.0 soft,FP1-F3,5.6565806585619836,3.030099082766491e-05,1.2136455401493065,0.9053609200560727,43.159435694242994
BIOR3.5 LVL:3 THR:1.0 soft,F3-C3,7.96716828411888,1.7934979090425883e-05,1.6936576047867222,0.9372403575143996,35.27214722245949
BIOR3.5 LVL:3 THR:2.0 hard,FP1-F7,5.198556191956987,3.1659307788632807e-05,1.1481839421208986,0.9011175097287241,44.35779745290013
BIOR3.5 LVL:3 THR:2.0 hard,F7-T7,4.545496567106269,2.5671698351438613e-05,2.010374082064278,0.8760326252621026,48.55005933300811
BIOR3.5 LVL:3 THR:2.0 hard,T7-P7,3.728351596573216,3.070264308797186e-05,2.401012889318219,0.859150948542553,51.5978786981166
BIOR3.5 LVL:3 THR:2.0 hard,P7-O1,4.677641509571435,2.605762057736744e-05,2.0206032302927817,0.8850051201529255,47.175446776809665
BIOR3.5 LVL:3 THR:2.0 hard,FP1-F3,5.666841354081221,3.029655866246351e-05,1.2134680186431461,0.9053144027428114,43.15312270764516
BIOR3.5 LVL:3 THR:2.0 hard,F3-C3,7.978132194566553,1.7925610775415713e-05,1.692772924749962,0.9372745993120702,35.2537228582827
BIOR3.5 LVL:3 THR:2.0 soft,FP1-F7,5.168724177778138,3.16948835503676e-05,1.1494741635820032,0.9010619231664838,44.407642586716705
BIOR3.5 LVL:3 THR:2.0 soft,F7-T7,4.393055297272917,2.5783020602259e-05,2.01909182892865,0.8755852248858436,48.7605908610911
BIOR3.5 LVL:3 THR:2.0 soft,T7-P7,3.6132894798914617,3.079244039138478e-05,2.408035232062545,0.8588864335199998,51.74878917040534
BIOR3.5 LVL:3 THR:2.0 soft,P7-O1,4.647002138931102,2.6098277925696708e-05,2.023755949825455,0.8847262996712353,47.249053979988446
BIOR3.5 LVL:3 THR:2.0 soft,FP1-F3,5.637721265997211,3.033656720284372e-05,1.2150704806509558,0.9051739677181633,43.21010916183674
BIOR3.5 LVL:3 THR:2.0 soft,F3-C3,7.941181043663884,1.7976277510566568e-05,1.6975575470718116,0.9369531182293176,35.35336749865344
BIOR3.5 LVL:3 THR:3.0 hard,FP1-F7,5.191154943195365,3.167661410977895e-05,1.1488115881885212,0.901012944375277,44.38204530737568
BIOR3.5 LVL:3 THR:3.0 hard,F7-T7,4.518618168006181,2.571466283997212e-05,2.0137386702973767,0.8756312125821166,48.631313344291605
BIOR3.5 LVL:3 THR:3.0 hard,T7-P7,3.7092682567816375,3.07356298144329e-05,2.403592522452163,0.858864555258784,51.653315134182
BIOR3.5 LVL:3 THR:3.0 hard,P7-O1,4.669813475239698,2.607304297200679e-05,2.021799139195308,0.8848658488778729,47.20336791240682
BIOR3.5 LVL:3 THR:3.0 hard,FP1-F3,5.658738503872396,3.0315855118022487e-05,1.2142408995486924,0.9051939281807746,43.18060775384583
BIOR3.5 LVL:3 THR:3.0 hard,F3-C3,7.965029632581311,1.7948064625715598e-05,1.694893313858051,0.9371122071477302,35.29788212434571
BIOR3.5 LVL:3 THR:3.0 soft,FP1-F7,5.151620655495332,3.172858336204621e-05,1.150696350209715,0.9008882837022538,44.45485933038719
BIOR3.5 LVL:3 THR:3.0 soft,F7-T7,4.307353559958235,2.589714126896783e-05,2.0280287222903035,0.8746500625788604,48.97641472533208
BIOR3.5 LVL:3 THR:3.0 soft,T7-P7,3.551493764395625,3.088009666060439e-05,2.4148901413165396,0.858233890786181,51.89610148919702
BIOR3.5 LVL:3 THR:3.0 soft,P7-O1,4.6299317766850425,2.6130891053466325e-05,2.026284891066486,0.8844360982225076,47.30809770075922
BIOR3.5 LVL:3 THR:3.0 soft,FP1-F3,5.620702837507247,3.0372545814945517e-05,1.2165115319474777,0.9049665515371856,43.261355558504334
BIOR3.5 LVL:3 THR:3.0 soft,F3-C3,7.9177311315086785,1.8016093775005835e-05,1.7013175246397683,0.9366658146619129,35.43167286684314
BIOR3.5 LVL:3 THR:4.0 hard,FP1-F7,5.183494939415034,3.169459564437746e-05,1.1494637221334116,0.9009039303001359,44.40723920216763
BIOR3.5 LVL:3 THR:4.0 hard,F7-T7,4.490698064026995,2.5760128488399e-05,2.0172991266400135,0.8752026917739264,48.717297524166284
BIOR3.5 LVL:3 THR:4.0 hard,T7-P7,3.69111320429619,3.0767626288959115e-05,2.4060947157496604,0.8585839691779334,51.70708738455928
BIOR3.5 LVL:3 THR:4.0 hard,P7-O1,4.662567650746489,2.608792750520179e-05,2.0229533403536952,0.8847286440713722,47.23031528856702
BIOR3.5 LVL:3 THR:4.0 hard,FP1-F3,5.650162531924169,3.0337009685227288e-05,1.2150882033972008,0.9050590717859688,43.21073941482378
BIOR3.5 LVL:3 THR:4.0 hard,F3-C3,7.952055991875149,1.7970600232161472e-05,1.6970214234612517,0.9369479834946415,35.34220217759465
BIOR3.5 LVL:3 THR:4.0 soft,FP1-F7,5.136150744169442,3.176128105570529e-05,1.1518821931553154,0.9007074021548699,44.50067200835821
BIOR3.5 LVL:3 THR:4.0 soft,F7-T7,4.225448924570085,2.6021995951090347e-05,2.0378062061765383,0.8735355980878082,49.212538652236674
BIOR3.5 LVL:3 THR:4.0 soft,T7-P7,3.49275011801907,3.0976446128153045e-05,2.4224248774238,0.857438871699769,52.05802331869421
BIOR3.5 LVL:3 THR:4.0 soft,P7-O1,4.614592348106351,2.6162342952464738e-05,2.0287237863802905,0.8841458240795929,47.36503910040942
BIOR3.5 LVL:3 THR:4.0 soft,FP1-F3,5.605568120862849,3.0406295905321255e-05,1.2178633242666503,0.9047644046442432,43.309427744114736
BIOR3.5 LVL:3 THR:4.0 soft,F3-C3,7.897444963551323,1.805154715866322e-05,1.7046655013808618,0.9364058780739406,35.50139789755505
BIOR3.5 LVL:4 THR:0.5 hard,FP1-F7,5.079397301351217,3.190168650737112e-05,1.1569742591621033,0.8998213847135061,44.697393826404785
BIOR3.5 LVL:4 THR:0.5 hard,F7-T7,5.837418175224803,2.276173896439008e-05,1.7824925118036885,0.9046564249129403,43.046773225334874
BIOR3.5 LVL:4 THR:0.5 hard,T7-P7,3.942506735822694,3.0080911368273753e-05,2.3523921282841975,0.8655807855192693,50.55301628142382
BIOR3.5 LVL:4 THR:0.5 hard,P7-O1,4.008794890044292,2.7607102001681625e-05,2.140755688647604,0.869465181988051,49.98067138461129
BIOR3.5 LVL:4 THR:0.5 hard,FP1-F3,5.425741114233096,3.0875192932215294e-05,1.2366440561811873,0.9016560123810088,43.9773046196451
BIOR3.5 LVL:4 THR:0.5 hard,F3-C3,7.052933609871684,1.9564826335962446e-05,1.8475693081751727,0.9247665295413879,38.477515442006194
BIOR3.5 LVL:4 THR:0.5 soft,FP1-F7,5.066787908164086,3.191114985688961e-05,1.1573174652115963,0.8998604448040272,44.71065290787207
BIOR3.5 LVL:4 THR:0.5 soft,F7-T7,5.777677160540522,2.2790808200297533e-05,1.7847689501465562,0.9047295568620417,43.101748673735344
BIOR3.5 LVL:4 THR:0.5 soft,T7-P7,3.8953237687682813,3.010150301438687e-05,2.354002439409146,0.8656984252990986,50.58762194241837
BIOR3.5 LVL:4 THR:0.5 soft,P7-O1,3.994626882223739,2.7615726728724876e-05,2.1414244815357435,0.8694677005640918,49.99628583223076
BIOR3.5 LVL:4 THR:0.5 soft,FP1-F3,5.413633644624632,3.088486490450369e-05,1.23703144767274,0.9016690963029846,43.99108096340862
BIOR3.5 LVL:4 THR:0.5 soft,F3-C3,7.038727851751366,1.957527545705173e-05,1.8485560521968405,0.9247386806088305,38.49806539277827
BIOR3.5 LVL:4 THR:1.0 hard,FP1-F7,5.077567600270159,3.190450174120035e-05,1.1570763588762734,0.8998113364057265,44.70133824530406
BIOR3.5 LVL:4 THR:1.0 hard,F7-T7,5.828121973819367,2.2771929306860918e-05,1.7832905268048884,0.9045961564984049,43.066045099163006
BIOR3.5 LVL:4 THR:1.0 hard,T7-P7,3.936331325686389,3.0087923962402243e-05,2.352940528265327,0.8655391223183864,50.564801422532504
BIOR3.5 LVL:4 THR:1.0 hard,P7-O1,4.006849008159497,2.760929007567057e-05,2.1409253599096845,0.8694512443941682,49.984632735100014
BIOR3.5 LVL:4 THR:1.0 hard,FP1-F3,5.423973743615692,3.087803172251665e-05,1.2367577582448672,0.9016432948771621,43.981348071166444
BIOR3.5 LVL:4 THR:1.0 hard,F3-C3,7.050780598703467,1.9567473068406657e-05,1.847819247609692,0.9247498861875066,38.48272068567889
BIOR3.5 LVL:4 THR:1.0 soft,FP1-F7,5.052907738928601,3.192974005910546e-05,1.1579916736247278,0.8998152820173592,44.736699605734344
BIOR3.5 LVL:4 THR:1.0 soft,F7-T7,5.71121426705144,2.2850360360765506e-05,1.7894325340784327,0.9044902742548093,43.214373124387116
BIOR3.5 LVL:4 THR:1.0 soft,T7-P7,3.8459595685348007,3.014282837033134e-05,2.3572341713481206,0.8655762821467892,50.65707201214267
BIOR3.5 LVL:4 THR:1.0 soft,P7-O1,3.9796169432546256,2.763162848742897e-05,2.1426575620815838,0.8693752318362298,50.02507482196893
BIOR3.5 LVL:4 THR:1.0 soft,FP1-F3,5.4000363124227135,3.090406167410296e-05,1.237800335856692,0.9015991153681167,44.01842402119077
BIOR3.5 LVL:4 THR:1.0 soft,F3-C3,7.021569153229155,1.9595260345367397e-05,1.8504432893051739,0.9246197401656259,38.53736903062143
BIOR3.5 LVL:4 THR:2.0 hard,FP1-F7,5.071442240863191,3.191745478298672e-05,1.1575461251352208,0.8997394086070742,44.71948672813872
BIOR3.5 LVL:4 THR:2.0 hard,F7-T7,5.7990747753112295,2.281160518834633e-05,1.7863975812244828,0.904311719149634,43.141079729666835
BIOR3.5 LVL:4 THR:2.0 hard,T7-P7,3.9171147468696472,3.011466143850487e-05,2.355031456546853,0.8653461011888691,50.609735568582536
BIOR3.5 LVL:4 THR:2.0 hard,P7-O1,4.000585785794651,2.7619928581861466e-05,2.14175030860026,0.8693554770850307,50.003892984941444
BIOR3.5 LVL:4 THR:2.0 hard,FP1-F3,5.417778417292477,3.0891538371539196e-05,1.2372987400378987,0.9015624070144441,44.00058636450309
BIOR3.5 LVL:4 THR:2.0 hard,F3-C3,7.042390423248026,1.958109018596506e-05,1.8491051556997873,0.9246465980682009,38.50950103333607
BIOR3.5 LVL:4 THR:2.0 soft,FP1-F7,5.025198366666313,3.197818700471149e-05,1.1597486926145624,0.8996023190281509,44.80457853141242
BIOR3.5 LVL:4 THR:2.0 soft,F7-T7,5.5779351484258175,2.3007781617983785e-05,1.8017603361250731,0.9035547596110368,43.51208663260914
BIOR3.5 LVL:4 THR:2.0 soft,T7-P7,3.7510533600386675,3.0251643658451447e-05,2.3657437615023835,0.8649746533135588,50.839943500464834
BIOR3.5 LVL:4 THR:2.0 soft,P7-O1,3.9503566616561985,2.767261469882435e-05,2.1458357828595354,0.8690536259100587,50.09927740806174
BIOR3.5 LVL:4 THR:2.0 soft,FP1-F3,5.37238999542155,3.095474546896734e-05,1.2398303738163365,0.9013377866374477,44.09061585140617
BIOR3.5 LVL:4 THR:2.0 soft,F3-C3,6.984835841456346,1.964783189922666e-05,1.8554077897676653,0.9242506728525659,38.64075981675438
BIOR3.5 LVL:4 THR:3.0 hard,FP1-F7,5.063026931709573,3.193785641336501e-05,1.1582860283747305,0.8996122406346898,44.748071414641366
BIOR3.5 LVL:4 THR:3.0 hard,F7-T7,5.766225633491321,2.2863727807707552e-05,1.7904793510247743,0.903900149393688,43.23965350643597
BIOR3.5 LVL:4 THR:3.0 hard,T7-P7,3.895768808016362,3.015118534093138e-05,2.3578877044680167,0.86504305635269,50.67111646929473
BIOR3.5 LVL:4 THR:3.0 hard,P7-O1,3.992046195464236,2.7637206150709774e-05,2.143090074498027,0.8691855362056125,50.035172779933326
BIOR3.5 LVL:4 THR:3.0 hard,FP1-F3,5.408702839141749,3.091379612711758e-05,1.2381902298886784,0.9014185898005675,44.03228935982912
BIOR3.5 LVL:4 THR:3.0 hard,F3-C3,7.029664244968492,1.9603762595273223e-05,1.8512461840360903,0.9244663025560668,38.55409013237953
BIOR3.5 LVL:4 THR:3.0 soft,FP1-F7,4.998530875188598,3.2032547747409286e-05,1.161720186503945,0.8993128996577241,44.88074326723282
BIOR3.5 LVL:4 THR:3.0 soft,F7-T7,5.446238506241652,2.319422680108072e-05,1.816361028244954,0.9022418095445633,43.86468989935805
BIOR3.5 LVL:4 THR:3.0 soft,T7-P7,3.6602284835394427,3.0380987591888006e-05,2.375858735983455,0.8640740343073515,51.05731477266032
BIOR3.5 LVL:4 THR:3.0 soft,P7-O1,3.922740235473654,2.771784240190559e-05,2.1493429044201298,0.8686565820373272,50.181158909606026
BIOR3.5 LVL:4 THR:3.0 soft,FP1-F3,5.345768346675691,3.101090272838707e-05,1.2420796404436025,0.9010103520600347,44.170603850494246
BIOR3.5 LVL:4 THR:3.0 soft,F3-C3,6.948350696338198,1.9705921799355165e-05,1.8608934053693287,0.9238142979763686,38.75500335722019
BIOR3.5 LVL:4 THR:4.0 hard,FP1-F7,5.053310938785868,3.196290979509463e-05,1.1591946360672871,0.8994490202698129,44.783173661338985
BIOR3.5 LVL:4 THR:4.0 hard,F7-T7,5.728019859691562,2.2930627201795226e-05,1.795718303513951,0.9033422305518061,43.36617297187356
BIOR3.5 LVL:4 THR:4.0 hard,T7-P7,3.8733246253939795,3.0194984506113527e-05,2.3613128936233085,0.8646535867736839,50.744723943598224
BIOR3.5 LVL:4 THR:4.0 hard,P7-O1,3.9829227492604415,2.7657617380675628e-05,2.144672835943217,0.8689761222781297,50.07212584285955
BIOR3.5 LVL:4 THR:4.0 hard,FP1-F3,5.398109755520157,3.094171827094436e-05,1.239308595473471,0.9012307067703056,44.07206046757246
BIOR3.5 LVL:4 THR:4.0 hard,F3-C3,7.015188535938515,1.9630859758882608e-05,1.8538050561141561,0.9242457288487541,38.607381253563574
BIOR3.5 LVL:4 THR:4.0 soft,FP1-F7,4.973230975166504,3.2088499644569976e-05,1.1637493865824815,0.8989899527141405,44.95913736662152
BIOR3.5 LVL:4 THR:4.0 soft,F7-T7,5.31634170618542,2.339924522272997e-05,1.8324162075940942,0.9006633662235649,44.25241868921713
BIOR3.5 LVL:4 THR:4.0 soft,T7-P7,3.571936667547355,3.05247652302378e-05,2.3871024573101325,0.8629557263973776,51.29894286708262
BIOR3.5 LVL:4 THR:4.0 soft,P7-O1,3.896728468901643,2.7764264851860607e-05,2.1529426710242485,0.8682272164385684,50.26520341438342
BIOR3.5 LVL:4 THR:4.0 soft,FP1-F3,5.320662557384671,3.106778239348158e-05,1.2443578415842764,0.9006605941343225,44.2516208133361
BIOR3.5 LVL:4 THR:4.0 soft,F3-C3,6.913374185182191,1.9764621714389412e-05,1.86643662663526,0.9233592703361272,38.870446594404626
BIOR3.5 LVL:5 THR:0.5 hard,FP1-F7,3.649722306724926,3.5761533625264085e-05,1.2969588257671119,0.872285469949308,50.10541846793313
BIOR3.5 LVL:5 THR:0.5 hard,F7-T7,4.263172063707032,2.6004881519357632e-05,2.036465959438138,0.8734723828085182,49.18017201000291
BIOR3.5 LVL:5 THR:0.5 hard,T7-P7,3.095572137565843,3.2114061330669795e-05,2.5113888391420387,0.8450997557913594,53.969862995050555
BIOR3.5 LVL:5 THR:0.5 hard,P7-O1,2.5645580672567485,3.093692975475083e-05,2.3989627146572654,0.8322241313525701,56.00908489514106
BIOR3.5 LVL:5 THR:0.5 hard,FP1-F3,3.9192286633386884,3.4905982033941496e-05,1.3980892460238266,0.8724486559822915,49.71858826355074
BIOR3.5 LVL:5 THR:0.5 hard,F3-C3,3.951179431612522,2.586175788533917e-05,2.4422087527852017,0.8631501111590256,50.86148843352929
BIOR3.5 LVL:5 THR:0.5 soft,FP1-F7,3.6329797028266695,3.577157437074189e-05,1.2973229721597468,0.8723740607955602,50.11948653780864
BIOR3.5 LVL:5 THR:0.5 soft,F7-T7,4.191261044463045,2.6036245724521835e-05,2.0389221189139732,0.873620008024562,49.23948768132348
BIOR3.5 LVL:5 THR:0.5 soft,T7-P7,3.037638735385897,3.213560357171655e-05,2.513073488840433,0.8453036630609444,54.00606619544707
BIOR3.5 LVL:5 THR:0.5 soft,P7-O1,2.5438166189782896,3.09448257245227e-05,2.3995749970404536,0.832288725859934,56.023379980166865
BIOR3.5 LVL:5 THR:0.5 soft,FP1-F3,3.9028579084268635,3.491641355224474e-05,1.3985070596107723,0.8725000378436876,49.73344647218037
BIOR3.5 LVL:5 THR:0.5 soft,F3-C3,3.931418684870527,2.587106398658627e-05,2.443087557776755,0.8631522140349457,50.879790443896844
BIOR3.5 LVL:5 THR:1.0 hard,FP1-F7,3.647930973911293,3.576403483724489e-05,1.2970495368923005,0.8722773592100925,50.10892291140272
BIOR3.5 LVL:5 THR:1.0 hard,F7-T7,4.254296272868443,2.6013560186348978e-05,2.037145593755565,0.8734199371928291,49.19658501827347
BIOR3.5 LVL:5 THR:1.0 hard,T7-P7,3.089344586831046,3.212044253714287e-05,2.5118878632471406,0.8450631102533932,53.980587046286196
BIOR3.5 LVL:5 THR:1.0 hard,P7-O1,2.5626065306654544,3.093890468409246e-05,2.399115857903612,0.8322103076429808,56.01266036258511
BIOR3.5 LVL:5 THR:1.0 hard,FP1-F3,3.9175382398392955,3.490839134726646e-05,1.3981857462468157,0.8724383024552572,49.72201998643095
BIOR3.5 LVL:5 THR:1.0 hard,F3-C3,3.949391317339053,2.586360153445406e-05,2.4423828544849164,0.8631353372530591,50.865114279016986
BIOR3.5 LVL:5 THR:1.0 soft,FP1-F7,3.6154422563386794,3.579079197820912e-05,1.2980199345964232,0.8723615124729073,50.14641229200555
BIOR3.5 LVL:5 THR:1.0 soft,F7-T7,4.114944781094592,2.6097380752664485e-05,2.043709658655276,0.8734046385876758,49.355105635500806
BIOR3.5 LVL:5 THR:1.0 soft,T7-P7,2.97802549641818,3.2178870177995614e-05,2.5164570307412206,0.8452357689583385,54.07877866831363
BIOR3.5 LVL:5 THR:1.0 soft,P7-O1,2.5227050963987585,3.096017062275113e-05,2.4007648965877597,0.8322394903845347,56.051160814089194
BIOR3.5 LVL:5 THR:1.0 soft,FP1-F3,3.8855299538950354,3.4936355853998706e-05,1.3993058085929975,0.872451529307194,49.76185143408544
BIOR3.5 LVL:5 THR:1.0 soft,F3-C3,3.9104816795124786,2.588860535628186e-05,2.444744045583823,0.8630421922008198,50.91428849216704
BIOR3.5 LVL:5 THR:2.0 hard,FP1-F7,3.642181056987803,3.5775554103756336e-05,1.297467304612358,0.872208553719233,50.12506253435758
BIOR3.5 LVL:5 THR:2.0 hard,F7-T7,4.227004074215669,2.6048674306488124e-05,2.0398954124888578,0.873139295774451,49.26299249131415
BIOR3.5 LVL:5 THR:2.0 hard,T7-P7,3.07011057839246,3.214549916193291e-05,2.513847345331837,0.8448751866222218,54.02269640745085
BIOR3.5 LVL:5 THR:2.0 hard,P7-O1,2.556666108192496,3.094838393993546e-05,2.399850914081142,0.8321126298706276,56.029821873098975
BIOR3.5 LVL:5 THR:2.0 hard,FP1-F3,3.911804135723729,3.492047436101571e-05,1.398669707178382,0.8723574825407553,49.73923051455755
BIOR3.5 LVL:5 THR:2.0 hard,F3-C3,3.9432934805937063,2.5873239178480184e-05,2.4432929681245685,0.863035273548807,50.884068323917354
BIOR3.5 LVL:5 THR:2.0 soft,FP1-F7,3.5809544974913248,3.584218838589629e-05,1.2998839213387452,0.8721714190915765,50.21842370353781
BIOR3.5 LVL:5 THR:2.0 soft,F7-T7,3.964633477965958,2.6261415433251996e-05,2.05655536391008,0.8723860096213228,49.665326383897394
BIOR3.5 LVL:5 THR:2.0 soft,T7-P7,2.8631220276671465,3.229614811859649e-05,2.52562841856632,0.8446559690091918,54.27587221937209
BIOR3.5 LVL:5 THR:2.0 soft,P7-O1,2.4817997627277126,3.100175319607445e-05,2.403989361451369,0.8319568677971904,56.12644307053439
BIOR3.5 LVL:5 THR:2.0 soft,FP1-F3,3.8510491921202874,3.499010381859741e-05,1.4014585757384126,0.8721915487254206,49.83840773664952
BIOR3.5 LVL:5 THR:2.0 soft,F3-C3,3.868389043222376,2.5936308704479497e-05,2.449248825770149,0.8626379673145376,51.00810513461461
BIOR3.5 LVL:5 THR:3.0 hard,FP1-F7,3.634470534419727,3.5793922380930696e-05,1.2981334644992648,0.8720804214047785,50.15079829345562
BIOR3.5 LVL:5 THR:3.0 hard,F7-T7,4.19603556398218,2.6097727814269404e-05,2.0437368373656932,0.8726891670542941,49.355761994939144
BIOR3.5 LVL:5 THR:3.0 hard,T7-P7,3.04865413589376,3.218113011974628e-05,2.516633763058921,0.8445574312173761,54.08257665404346
BIOR3.5 LVL:5 THR:3.0 hard,P7-O1,2.548697077977726,3.0963744998940836e-05,2.4010420667942163,0.8319390824382137,56.057631964944946
BIOR3.5 LVL:5 THR:3.0 hard,FP1-F3,3.90374111016794,3.494000601621245e-05,1.3994520085346671,0.8722140621488742,49.76705056906533
BIOR3.5 LVL:5 THR:3.0 hard,F3-C3,3.934217239888195,2.5890716134188924e-05,2.4449433731122405,0.8628397483176253,50.918439691268894
BIOR3.5 LVL:5 THR:3.0 soft,FP1-F7,3.5476778032581846,3.590219356015135e-05,1.3020601210833447,0.8718603392445848,50.302496841949505
BIOR3.5 LVL:5 THR:3.0 soft,F7-T7,3.8176171679508233,2.6459671685179948e-05,2.072080991588735,0.8708469408968079,50.04026662596761
BIOR3.5 LVL:5 THR:3.0 soft,T7-P7,2.752525652432349,3.243943539753352e-05,2.5368337927296256,0.8436805323170372,54.51667623146944
BIOR3.5 LVL:5 THR:3.0 soft,P7-O1,2.4426988259757527,3.105047141121788e-05,2.407767150087159,0.8315438876893345,56.214643892966976
BIOR3.5 LVL:5 THR:3.0 soft,FP1-F3,3.817678297184528,3.505231706769025e-05,1.4039504029109677,0.8718204025003536,49.92702162847977
BIOR3.5 LVL:5 THR:3.0 soft,F3-C3,3.8272013768520634,2.5991885920106066e-05,2.4544971605144617,0.8621099840353043,51.117407059189546
BIOR3.5 LVL:5 THR:4.0 hard,FP1-F7,3.6256212829467915,3.5816669701817884e-05,1.2989584385872428,0.8719128064119969,50.18266952258187
BIOR3.5 LVL:5 THR:4.0 hard,F7-T7,4.15935261793325,2.6163510424759842e-05,2.0488883335141006,0.8720443859669424,49.48016941039991
BIOR3.5 LVL:5 THR:4.0 hard,T7-P7,3.025481333755062,3.22262867765432e-05,2.520165110985458,0.8441193033163821,54.158465485280026
BIOR3.5 LVL:5 THR:4.0 hard,P7-O1,2.5401515209107806,3.0982640008160505e-05,2.4025072549357165,0.8317139022135623,56.09184001932748
BIOR3.5 LVL:5 THR:4.0 hard,FP1-F3,3.894332992803241,3.496533402740712e-05,1.4004664713290387,0.8720168616135212,49.803126705210076
BIOR3.5 LVL:5 THR:4.0 hard,F3-C3,3.9242744183181704,2.5910740334165176e-05,2.4468343225467817,0.8626122986354664,50.957820642092045
BIOR3.5 LVL:5 THR:4.0 soft,FP1-F7,3.5156483896179127,3.5966627656669146e-05,1.3043969439678098,0.8714779946163853,50.39277533513321
BIOR3.5 LVL:5 THR:4.0 soft,F7-T7,3.6735910956336983,2.6680411041589443e-05,2.089367291659035,0.8689314428312829,50.45772669051415
BIOR3.5 LVL:5 THR:4.0 soft,T7-P7,2.6447028203350116,3.260139480360282e-05,2.5494993674947852,0.8424082092138974,54.78886002243617
BIOR3.5 LVL:5 THR:4.0 soft,P7-O1,2.405145296609545,3.110313976371603e-05,2.4118512468248485,0.8310522704372276,56.30999615480231
BIOR3.5 LVL:5 THR:4.0 soft,FP1-F3,3.7856094869825387,3.5118244192131906e-05,1.406590981927296,0.8713907319594743,50.02092540555522
BIOR3.5 LVL:5 THR:4.0 soft,F3-C3,3.7872592905227975,2.6051127679743794e-05,2.460091549904352,0.8615169196624985,51.233915924749084
